id,owner,timestamp,type,version,bench reference,crate weight timestamp,crop name,weight in kilograms
263841,benchWeightEventTask,2024-05-16 15:05:31,BENCH_WEIGHT,2,B00491,2024-05-16 15:02:18+00:00,GC - (Exaudio),2.729
263842,benchWeightEventTask,2024-05-16 15:05:31,BENCH_WEIGHT,2,B00714,2024-05-16 15:02:18+00:00,GC - (Exaudio),2.232
263843,benchWeightEventTask,2024-05-16 15:05:31,BENCH_WEIGHT,2,B00008,2024-05-16 15:02:18+00:00,GC - (Exaudio),2.284
263917,benchWeightEventTask,2024-05-16 16:18:45,BENCH_WEIGHT,2,B00712,2024-05-16 15:18:53+00:00,EX - (Exwatch),1.82
263918,benchWeightEventTask,2024-05-16 16:18:45,BENCH_WEIGHT,2,B00568,2024-05-16 15:18:53+00:00,EX - (Exwatch),2.386
263919,benchWeightEventTask,2024-05-16 16:18:45,BENCH_WEIGHT,2,B00184,2024-05-16 15:18:53+00:00,EX - (Exwatch),2.184
263920,benchWeightEventTask,2024-05-16 16:18:45,BENCH_WEIGHT,2,B00534,2024-05-16 15:18:53+00:00,EX - (Exwatch),3.308
263929,benchWeightEventTask,2024-05-16 16:19:50,BENCH_WEIGHT,2,B00740,2024-05-16 16:18:40+00:00,GC - (Exaudio),0.81
263930,benchWeightEventTask,2024-05-16 16:19:50,BENCH_WEIGHT,2,B00614,2024-05-16 16:18:40+00:00,GC - (Exaudio),0.81
263988,benchWeightEventTask,2024-05-16 16:27:00,BENCH_WEIGHT,2,B00065,2024-05-16 16:25:31+00:00,GC - (Exaudio),2.971
263989,benchWeightEventTask,2024-05-16 16:27:00,BENCH_WEIGHT,2,B00435,2024-05-16 16:25:31+00:00,GC - (Exaudio),3.01
263990,benchWeightEventTask,2024-05-16 16:27:00,BENCH_WEIGHT,2,B01396,2024-05-16 16:25:31+00:00,GC - (Exaudio),2.581
263991,benchWeightEventTask,2024-05-16 16:27:00,BENCH_WEIGHT,2,B00496,2024-05-16 16:25:31+00:00,GC - (Exaudio),2.628
264400,benchWeightEventTask,2024-05-17 14:22:15,BENCH_WEIGHT,2,B01044,2024-05-16 16:29:00+00:00,SC - (Scamander),2.115
264401,benchWeightEventTask,2024-05-17 14:22:15,BENCH_WEIGHT,2,B00155,2024-05-16 16:29:00+00:00,SC - (Scamander),1.68
264469,benchWeightEventTask,2024-05-17 14:34:45,BENCH_WEIGHT,2,B00379,2024-05-17 14:33:15+00:00,RO - (Xapia),1.828
264470,benchWeightEventTask,2024-05-17 14:34:45,BENCH_WEIGHT,2,B00102,2024-05-17 14:33:15+00:00,RO - (Xapia),2.328
264471,benchWeightEventTask,2024-05-17 14:34:45,BENCH_WEIGHT,2,B00695,2024-05-17 14:33:15+00:00,RO - (Xapia),1.529
264472,benchWeightEventTask,2024-05-17 14:34:45,BENCH_WEIGHT,2,B01398,2024-05-17 14:33:15+00:00,RO - (Xapia),1.787
264473,benchWeightEventTask,2024-05-17 14:34:45,BENCH_WEIGHT,2,B00112,2024-05-17 14:33:15+00:00,RO - (Xapia),1.485
264546,benchWeightEventTask,2024-05-17 16:02:55,BENCH_WEIGHT,2,B00737,2024-05-17 14:36:11+00:00,GC - (Exaudio),3.057
264571,benchWeightEventTask,2024-05-17 16:12:10,BENCH_WEIGHT,2,B01218,2024-05-17 16:02:52+00:00,RO - (Xapia),1.196
264792,benchWeightEventTask,2024-05-17 16:38:26,BENCH_WEIGHT,2,B01181,2024-05-17 16:32:17+00:00,SC - (Scamander),2.606
264793,benchWeightEventTask,2024-05-17 16:38:26,BENCH_WEIGHT,2,B01009,2024-05-17 16:32:17+00:00,SC - (Scamander),2.286
264816,benchWeightEventTask,2024-05-17 16:42:51,BENCH_WEIGHT,2,B01045,2024-05-17 16:40:14+00:00,GC - (Exaudio),2.934
264825,benchWeightEventTask,2024-05-17 16:44:11,BENCH_WEIGHT,2,B00526,2024-05-17 16:42:49+00:00,SC - (Scamander),2.781
264842,benchWeightEventTask,2024-05-17 16:47:42,BENCH_WEIGHT,2,B01159,2024-05-17 16:46:12+00:00,GC - (Exaudio),2.245
264843,benchWeightEventTask,2024-05-17 16:47:42,BENCH_WEIGHT,2,B01134,2024-05-17 16:46:12+00:00,GC - (Exaudio),3.353
265051,benchWeightEventTask,2024-05-18 12:29:29,BENCH_WEIGHT,2,B00545,2024-05-17 16:48:29+00:00,EX - (Exwatch),5.535
265061,benchWeightEventTask,2024-05-18 12:31:35,BENCH_WEIGHT,2,B01194,2024-05-18 12:29:29+00:00,Crop not found,0.008
265108,benchWeightEventTask,2024-05-18 12:58:41,BENCH_WEIGHT,2,B00259,2024-05-18 12:31:32+00:00,GC - (Exaudio),1.141
265109,benchWeightEventTask,2024-05-18 12:58:41,BENCH_WEIGHT,2,B01207,2024-05-18 12:31:32+00:00,GC - (Exaudio),1.141
265152,benchWeightEventTask,2024-05-18 13:04:06,BENCH_WEIGHT,2,B00030,2024-05-18 13:02:40+00:00,GC - (Exaudio),5.352
265153,benchWeightEventTask,2024-05-18 13:04:06,BENCH_WEIGHT,2,B00648,2024-05-18 13:02:40+00:00,GC - (Exaudio),4.461
265293,benchWeightEventTask,2024-05-18 13:25:22,BENCH_WEIGHT,2,B01055,2024-05-18 13:23:58+00:00,RO - (Xapia),1.869
265294,benchWeightEventTask,2024-05-18 13:25:22,BENCH_WEIGHT,2,B00719,2024-05-18 13:23:58+00:00,RO - (Xapia),2.139
265295,benchWeightEventTask,2024-05-18 13:25:22,BENCH_WEIGHT,2,B01018,2024-05-18 13:23:58+00:00,RO - (Xapia),1.773
265370,benchWeightEventTask,2024-05-18 13:32:22,BENCH_WEIGHT,2,B00197,2024-05-18 13:30:42+00:00,SC - (Scamander),2.878
265371,benchWeightEventTask,2024-05-18 13:32:22,BENCH_WEIGHT,2,B01125,2024-05-18 13:30:42+00:00,SC - (Scamander),2.478
265372,benchWeightEventTask,2024-05-18 13:32:22,BENCH_WEIGHT,2,B00338,2024-05-18 13:30:42+00:00,SC - (Scamander),2.096
265373,benchWeightEventTask,2024-05-18 13:32:22,BENCH_WEIGHT,2,B00602,2024-05-18 13:30:42+00:00,SC - (Scamander),2.616
265374,benchWeightEventTask,2024-05-18 13:32:22,BENCH_WEIGHT,2,B00483,2024-05-18 13:30:42+00:00,SC - (Scamander),2.676
265375,benchWeightEventTask,2024-05-18 13:32:22,BENCH_WEIGHT,2,B00161,2024-05-18 13:30:42+00:00,SC - (Scamander),2.114
265414,benchWeightEventTask,2024-05-18 13:37:13,BENCH_WEIGHT,2,B00547,2024-05-18 13:35:54+00:00,SC - (Scamander),6.047
265428,benchWeightEventTask,2024-05-18 13:39:13,BENCH_WEIGHT,2,B00612,2024-05-18 13:37:55+00:00,RO - (Xapia),2.061
265465,benchWeightEventTask,2024-05-18 14:00:14,BENCH_WEIGHT,2,B00047,2024-05-18 13:43:42+00:00,EX - (Exwatch),3.099
265466,benchWeightEventTask,2024-05-18 14:00:14,BENCH_WEIGHT,2,B00627,2024-05-18 13:43:42+00:00,EX - (Exwatch),3.242
265475,benchWeightEventTask,2024-05-18 14:02:24,BENCH_WEIGHT,2,B01217,2024-05-18 14:00:11+00:00,GC - (Exaudio),1.023
265476,benchWeightEventTask,2024-05-18 14:02:24,BENCH_WEIGHT,2,B00628,2024-05-18 14:00:11+00:00,GC - (Exaudio),1.023
265591,benchWeightEventTask,2024-05-18 14:42:01,BENCH_WEIGHT,2,B01397,2024-05-18 14:31:54+00:00,GC - (Exaudio),3.867
265592,benchWeightEventTask,2024-05-18 14:42:01,BENCH_WEIGHT,2,B01378,2024-05-18 14:31:54+00:00,GC - (Exaudio),5.336
265609,benchWeightEventTask,2024-05-18 14:44:41,BENCH_WEIGHT,2,B00405,2024-05-18 14:43:16+00:00,EX - (Exwatch),1.918
265615,benchWeightEventTask,2024-05-18 14:46:36,BENCH_WEIGHT,2,B01080,2024-05-18 14:44:37+00:00,SC - (Scamander),1.139
265616,benchWeightEventTask,2024-05-18 14:46:36,BENCH_WEIGHT,2,B00339,2024-05-18 14:44:37+00:00,SC - (Scamander),1.139
265744,benchWeightEventTask,2024-05-18 15:08:27,BENCH_WEIGHT,2,B00385,2024-05-18 15:05:36+00:00,SC - (Scamander),2.769
265745,benchWeightEventTask,2024-05-18 15:08:27,BENCH_WEIGHT,2,B01123,2024-05-18 15:05:36+00:00,SC - (Scamander),3.471
265746,benchWeightEventTask,2024-05-18 15:08:27,BENCH_WEIGHT,2,B00361,2024-05-18 15:05:36+00:00,SC - (Scamander),3.837
265747,benchWeightEventTask,2024-05-18 15:08:27,BENCH_WEIGHT,2,B00100,2024-05-18 15:05:36+00:00,SC - (Scamander),3.882
265785,benchWeightEventTask,2024-05-18 15:25:33,BENCH_WEIGHT,2,B00589,2024-05-18 15:20:11+00:00,EX - (Exwatch),2.302
265786,benchWeightEventTask,2024-05-18 15:25:33,BENCH_WEIGHT,2,B01110,2024-05-18 15:20:11+00:00,EX - (Exwatch),2.75
265787,benchWeightEventTask,2024-05-18 15:25:33,BENCH_WEIGHT,2,B01224,2024-05-18 15:20:11+00:00,EX - (Exwatch),2.546
265861,benchWeightEventTask,2024-05-18 16:07:20,BENCH_WEIGHT,2,B00753,2024-05-18 15:57:57+00:00,GC - (Exaudio),1.71
265862,benchWeightEventTask,2024-05-18 16:07:20,BENCH_WEIGHT,2,B00135,2024-05-18 15:57:57+00:00,GC - (Exaudio),2.872
265863,benchWeightEventTask,2024-05-18 16:07:20,BENCH_WEIGHT,2,B00775,2024-05-18 15:57:57+00:00,GC - (Exaudio),2.711
265864,benchWeightEventTask,2024-05-18 16:07:20,BENCH_WEIGHT,2,B00163,2024-05-18 15:57:57+00:00,GC - (Exaudio),2.857
265983,benchWeightEventTask,2024-05-18 17:00:18,BENCH_WEIGHT,2,B01150,2024-05-18 16:50:02+00:00,GC - (Exaudio),3.591
265984,benchWeightEventTask,2024-05-18 17:00:18,BENCH_WEIGHT,2,B00504,2024-05-18 16:50:02+00:00,GC - (Exaudio),3.27
265985,benchWeightEventTask,2024-05-18 17:00:18,BENCH_WEIGHT,2,B01221,2024-05-18 16:50:02+00:00,GC - (Exaudio),2.365
265986,benchWeightEventTask,2024-05-18 17:00:18,BENCH_WEIGHT,2,B00012,2024-05-18 16:50:02+00:00,GC - (Exaudio),3.116
265987,benchWeightEventTask,2024-05-18 17:00:18,BENCH_WEIGHT,2,B00396,2024-05-18 16:50:02+00:00,GC - (Exaudio),2.972
265988,benchWeightEventTask,2024-05-18 17:00:18,BENCH_WEIGHT,2,B01148,2024-05-18 16:50:02+00:00,GC - (Exaudio),2.804
266105,benchWeightEventTask,2024-05-18 17:17:03,BENCH_WEIGHT,2,B01061,2024-05-18 17:16:04+00:00,GC - (Exaudio),3.858
266106,benchWeightEventTask,2024-05-18 17:17:03,BENCH_WEIGHT,2,B00663,2024-05-18 17:16:04+00:00,GC - (Exaudio),3.376
266107,benchWeightEventTask,2024-05-18 17:17:03,BENCH_WEIGHT,2,B01100,2024-05-18 17:16:04+00:00,GC - (Exaudio),3.96
266108,benchWeightEventTask,2024-05-18 17:17:03,BENCH_WEIGHT,2,B00683,2024-05-18 17:16:04+00:00,GC - (Exaudio),3.701
266109,benchWeightEventTask,2024-05-18 17:17:03,BENCH_WEIGHT,2,B00113,2024-05-18 17:16:04+00:00,GC - (Exaudio),4.574
267259,benchWeightEventTask,2024-05-19 11:48:52,BENCH_WEIGHT,2,,2024-05-18 17:17:02+00:00,Crop not found,-0.008
267355,benchWeightEventTask,2024-05-19 12:01:53,BENCH_WEIGHT,2,B00046,2024-05-19 11:51:02+00:00,GC - (Exaudio),3.959
267356,benchWeightEventTask,2024-05-19 12:01:53,BENCH_WEIGHT,2,B00247,2024-05-19 11:51:02+00:00,GC - (Exaudio),1.528
267442,benchWeightEventTask,2024-05-19 12:11:14,BENCH_WEIGHT,2,B00593,2024-05-19 12:09:54+00:00,RO - (Xapia),2.47
267443,benchWeightEventTask,2024-05-19 12:11:14,BENCH_WEIGHT,2,B00500,2024-05-19 12:09:54+00:00,RO - (Xapia),2.326
267444,benchWeightEventTask,2024-05-19 12:11:14,BENCH_WEIGHT,2,B00799,2024-05-19 12:09:54+00:00,RO - (Xapia),2.782
267445,benchWeightEventTask,2024-05-19 12:11:14,BENCH_WEIGHT,2,B01031,2024-05-19 12:09:54+00:00,RO - (Xapia),2.786
267579,benchWeightEventTask,2024-05-19 12:26:29,BENCH_WEIGHT,2,B00531,2024-05-19 12:18:30+00:00,SC - (Scamander),2.679
267580,benchWeightEventTask,2024-05-19 12:26:29,BENCH_WEIGHT,2,B00414,2024-05-19 12:18:30+00:00,SC - (Scamander),3.36
267581,benchWeightEventTask,2024-05-19 12:26:29,BENCH_WEIGHT,2,B00152,2024-05-19 12:18:30+00:00,SC - (Scamander),3.906
267582,benchWeightEventTask,2024-05-19 12:26:29,BENCH_WEIGHT,2,B01179,2024-05-19 12:18:30+00:00,SC - (Scamander),2.146
267583,benchWeightEventTask,2024-05-19 12:26:29,BENCH_WEIGHT,2,B00387,2024-05-19 12:18:30+00:00,SC - (Scamander),2.533
267584,benchWeightEventTask,2024-05-19 12:26:29,BENCH_WEIGHT,2,B00331,2024-05-19 12:18:30+00:00,SC - (Scamander),2.3
267803,benchWeightEventTask,2024-05-19 14:47:37,BENCH_WEIGHT,2,B01377,2024-05-19 12:45:35+00:00,SC - (Scamander),4.756
267804,benchWeightEventTask,2024-05-19 14:47:37,BENCH_WEIGHT,2,B00615,2024-05-19 12:45:35+00:00,SC - (Scamander),4.986
267805,benchWeightEventTask,2024-05-19 14:47:37,BENCH_WEIGHT,2,B01104,2024-05-19 12:45:35+00:00,SC - (Scamander),4.195
267806,benchWeightEventTask,2024-05-19 14:47:37,BENCH_WEIGHT,2,B00312,2024-05-19 12:45:35+00:00,SC - (Scamander),3.935
267807,benchWeightEventTask,2024-05-19 14:47:37,BENCH_WEIGHT,2,B00650,2024-05-19 12:45:35+00:00,SC - (Scamander),5.315
267889,benchWeightEventTask,2024-05-19 14:59:22,BENCH_WEIGHT,2,B00608,2024-05-19 14:53:44+00:00,SC - (Scamander),1.405
267890,benchWeightEventTask,2024-05-19 14:59:22,BENCH_WEIGHT,2,Ygu,2024-05-19 14:53:44+00:00,SC - (Scamander),2.785
267891,benchWeightEventTask,2024-05-19 14:59:22,BENCH_WEIGHT,2,B00786,2024-05-19 14:53:44+00:00,SC - (Scamander),2.52
267971,benchWeightEventTask,2024-05-19 15:14:48,BENCH_WEIGHT,2,B01041,2024-05-19 15:09:51+00:00,SC - (Scamander),1.131
267972,benchWeightEventTask,2024-05-19 15:14:48,BENCH_WEIGHT,2,B00438,2024-05-19 15:09:51+00:00,SC - (Scamander),9.806
268001,benchWeightEventTask,2024-05-19 15:20:08,BENCH_WEIGHT,2,B00507,2024-05-19 15:18:33+00:00,EX - (Exwatch),2.649
268002,benchWeightEventTask,2024-05-19 15:20:08,BENCH_WEIGHT,2,B01004,2024-05-19 15:18:33+00:00,EX - (Exwatch),2.036
268003,benchWeightEventTask,2024-05-19 15:20:08,BENCH_WEIGHT,2,B00022,2024-05-19 15:18:33+00:00,EX - (Exwatch),2.577
268045,benchWeightEventTask,2024-05-19 15:24:49,BENCH_WEIGHT,2,B00263,2024-05-19 15:23:27+00:00,EX - (Exwatch),9.067
268286,benchWeightEventTask,2024-05-19 15:53:35,BENCH_WEIGHT,2,B00440,2024-05-19 15:48:39+00:00,GC - (Exaudio),3.509
268287,benchWeightEventTask,2024-05-19 15:53:35,BENCH_WEIGHT,2,B01245,2024-05-19 15:48:39+00:00,GC - (Exaudio),3.617
268288,benchWeightEventTask,2024-05-19 15:53:35,BENCH_WEIGHT,2,B00151,2024-05-19 15:48:39+00:00,GC - (Exaudio),3.956
268289,benchWeightEventTask,2024-05-19 15:53:35,BENCH_WEIGHT,2,B00495,2024-05-19 15:48:39+00:00,GC - (Exaudio),-0.038
268290,benchWeightEventTask,2024-05-19 15:53:35,BENCH_WEIGHT,2,B00472,2024-05-19 15:48:39+00:00,GC - (Exaudio),3.762
268291,benchWeightEventTask,2024-05-19 15:53:35,BENCH_WEIGHT,2,B00153,2024-05-19 15:48:39+00:00,GC - (Exaudio),3.817
268292,benchWeightEventTask,2024-05-19 15:53:35,BENCH_WEIGHT,2,B00674,2024-05-19 15:48:39+00:00,GC - (Exaudio),3.329
268293,benchWeightEventTask,2024-05-19 15:53:35,BENCH_WEIGHT,2,B00411,2024-05-19 15:48:39+00:00,GC - (Exaudio),2.202
268436,benchWeightEventTask,2024-05-19 16:15:56,BENCH_WEIGHT,2,B01091,2024-05-19 16:11:23+00:00,GC - (Exaudio),2.812
268437,benchWeightEventTask,2024-05-19 16:15:56,BENCH_WEIGHT,2,B00114,2024-05-19 16:11:23+00:00,GC - (Exaudio),3.882
268438,benchWeightEventTask,2024-05-19 16:15:56,BENCH_WEIGHT,2,B00734,2024-05-19 16:11:23+00:00,GC - (Exaudio),4.211
268439,benchWeightEventTask,2024-05-19 16:15:56,BENCH_WEIGHT,2,B00497,2024-05-19 16:11:23+00:00,GC - (Exaudio),3.731
268440,benchWeightEventTask,2024-05-19 16:15:56,BENCH_WEIGHT,2,B00706,2024-05-19 16:11:23+00:00,GC - (Exaudio),2.588
268441,benchWeightEventTask,2024-05-19 16:15:56,BENCH_WEIGHT,2,B00080,2024-05-19 16:11:23+00:00,GC - (Exaudio),5.26
268524,benchWeightEventTask,2024-05-19 16:22:32,BENCH_WEIGHT,2,B00784,2024-05-19 16:19:57+00:00,GC - (Exaudio),7.588
268548,benchWeightEventTask,2024-05-19 16:25:27,BENCH_WEIGHT,2,B01059,2024-05-19 16:24:14+00:00,EX - (Exwatch),4.726
268901,benchWeightEventTask,2024-05-20 12:48:05,BENCH_WEIGHT,2,B01033,2024-05-19 16:26:07+00:00,GC - (Exaudio),5.64
268988,benchWeightEventTask,2024-05-20 12:55:41,BENCH_WEIGHT,2,B00094,2024-05-20 12:51:58+00:00,RO - (Xapia),2.17
268989,benchWeightEventTask,2024-05-20 12:55:41,BENCH_WEIGHT,2,B00582,2024-05-20 12:51:58+00:00,RO - (Xapia),2.931
268990,benchWeightEventTask,2024-05-20 12:55:41,BENCH_WEIGHT,2,B00709,2024-05-20 12:51:58+00:00,RO - (Xapia),2.713
268991,benchWeightEventTask,2024-05-20 12:55:41,BENCH_WEIGHT,2,B01250,2024-05-20 12:51:58+00:00,RO - (Xapia),2.814
269031,benchWeightEventTask,2024-05-20 13:05:36,BENCH_WEIGHT,2,B00570,2024-05-20 12:58:39+00:00,SC - (Scamander),3.093
269032,benchWeightEventTask,2024-05-20 13:05:36,BENCH_WEIGHT,2,B01086,2024-05-20 12:58:39+00:00,SC - (Scamander),4.416
269150,benchWeightEventTask,2024-05-20 13:40:53,BENCH_WEIGHT,2,B00029,2024-05-20 13:12:32+00:00,GC - (Exaudio),5.086
269151,benchWeightEventTask,2024-05-20 13:40:53,BENCH_WEIGHT,2,B00476,2024-05-20 13:12:32+00:00,GC - (Exaudio),2.991
269152,benchWeightEventTask,2024-05-20 13:40:53,BENCH_WEIGHT,2,B00465,2024-05-20 13:12:32+00:00,GC - (Exaudio),5.452
269153,benchWeightEventTask,2024-05-20 13:40:53,BENCH_WEIGHT,2,B01153,2024-05-20 13:12:32+00:00,GC - (Exaudio),4.107
269461,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B01232,2024-05-20 15:30:59+00:00,SC - (Scamander),2.756
269462,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00564,2024-05-20 15:30:59+00:00,SC - (Scamander),4.101
269463,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00018,2024-05-20 15:30:59+00:00,SC - (Scamander),3.814
269464,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00277,2024-05-20 15:30:59+00:00,SC - (Scamander),4.095
269465,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00040,2024-05-20 15:30:59+00:00,SC - (Scamander),2.883
269466,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00634,2024-05-20 15:30:59+00:00,SC - (Scamander),3.625
269467,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00619,2024-05-20 15:30:59+00:00,SC - (Scamander),3.801
269468,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00573,2024-05-20 15:30:59+00:00,SC - (Scamander),3.645
269469,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00742,2024-05-20 15:30:59+00:00,SC - (Scamander),4.12
269470,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00402,2024-05-20 15:30:59+00:00,SC - (Scamander),3.42
269471,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00632,2024-05-20 15:30:59+00:00,SC - (Scamander),4.997
269472,benchWeightEventTask,2024-05-20 15:32:44,BENCH_WEIGHT,2,B00367,2024-05-20 15:30:59+00:00,SC - (Scamander),4.156
269485,benchWeightEventTask,2024-05-20 15:47:10,BENCH_WEIGHT,2,B01184,2024-05-20 15:32:43+00:00,RO - (Xapia),2.506
269504,benchWeightEventTask,2024-05-20 15:49:15,BENCH_WEIGHT,2,B01078,2024-05-20 15:47:32+00:00,EX - (Exwatch),1.528
269505,benchWeightEventTask,2024-05-20 15:49:15,BENCH_WEIGHT,2,B00792,2024-05-20 15:47:32+00:00,EX - (Exwatch),1.706
269560,benchWeightEventTask,2024-05-20 15:56:45,BENCH_WEIGHT,2,B00173,2024-05-20 15:51:54+00:00,EX - (Exwatch),9.485
269573,benchWeightEventTask,2024-05-20 15:57:50,BENCH_WEIGHT,2,,2024-05-20 15:56:44+00:00,Crop not found,-0.04
269684,benchWeightEventTask,2024-05-20 16:32:47,BENCH_WEIGHT,2,B00159,2024-05-20 16:06:06+00:00,GC - (Exaudio),4.041
269685,benchWeightEventTask,2024-05-20 16:32:47,BENCH_WEIGHT,2,B01215,2024-05-20 16:06:06+00:00,GC - (Exaudio),4.575
269686,benchWeightEventTask,2024-05-20 16:32:47,BENCH_WEIGHT,2,B00344,2024-05-20 16:06:06+00:00,GC - (Exaudio),4.762
269687,benchWeightEventTask,2024-05-20 16:32:47,BENCH_WEIGHT,2,B00158,2024-05-20 16:06:06+00:00,GC - (Exaudio),5.549
269688,benchWeightEventTask,2024-05-20 16:32:47,BENCH_WEIGHT,2,B01008,2024-05-20 16:06:06+00:00,GC - (Exaudio),4.61
269689,benchWeightEventTask,2024-05-20 16:32:47,BENCH_WEIGHT,2,B01205,2024-05-20 16:06:06+00:00,GC - (Exaudio),2.756
269721,benchWeightEventTask,2024-05-20 16:37:42,BENCH_WEIGHT,2,B00514,2024-05-20 16:36:37+00:00,EX - (Exwatch),3.498
269722,benchWeightEventTask,2024-05-20 16:37:42,BENCH_WEIGHT,2,B00369,2024-05-20 16:36:37+00:00,EX - (Exwatch),3.558
269775,benchWeightEventTask,2024-05-20 16:53:12,BENCH_WEIGHT,2,B01219,2024-05-20 16:38:45+00:00,SC - (Scamander),3.234
269953,benchWeightEventTask,2024-05-20 17:38:15,BENCH_WEIGHT,2,B01118,2024-05-20 17:37:10+00:00,GC - (Exaudio),5.936
269954,benchWeightEventTask,2024-05-20 17:38:15,BENCH_WEIGHT,2,B01226,2024-05-20 17:37:10+00:00,GC - (Exaudio),3.434
269955,benchWeightEventTask,2024-05-20 17:38:15,BENCH_WEIGHT,2,B00417,2024-05-20 17:37:10+00:00,GC - (Exaudio),5.514
269956,benchWeightEventTask,2024-05-20 17:38:15,BENCH_WEIGHT,2,B01241,2024-05-20 17:37:10+00:00,GC - (Exaudio),4.514
269957,benchWeightEventTask,2024-05-20 17:38:15,BENCH_WEIGHT,2,B01060,2024-05-20 17:37:10+00:00,GC - (Exaudio),2.8
269958,benchWeightEventTask,2024-05-20 17:38:15,BENCH_WEIGHT,2,B00128,2024-05-20 17:37:10+00:00,GC - (Exaudio),4.601
269959,benchWeightEventTask,2024-05-20 17:38:15,BENCH_WEIGHT,2,B00754,2024-05-20 17:37:10+00:00,GC - (Exaudio),4.289
270724,benchWeightEventTask,2024-05-21 13:41:40,BENCH_WEIGHT,2,B00429,2024-05-20 17:46:43+00:00,GC - (Exaudio),6.854
270725,benchWeightEventTask,2024-05-21 13:41:40,BENCH_WEIGHT,2,B00398,2024-05-20 17:46:43+00:00,GC - (Exaudio),6.077
270726,benchWeightEventTask,2024-05-21 13:41:40,BENCH_WEIGHT,2,B00776,2024-05-20 17:46:43+00:00,GC - (Exaudio),7.1
270727,benchWeightEventTask,2024-05-21 13:41:40,BENCH_WEIGHT,2,B00471,2024-05-20 17:46:43+00:00,GC - (Exaudio),4.489
270728,benchWeightEventTask,2024-05-21 13:41:40,BENCH_WEIGHT,2,B00686,2024-05-20 17:46:43+00:00,GC - (Exaudio),-10.127
270745,benchWeightEventTask,2024-05-21 13:44:25,BENCH_WEIGHT,2,B00623,2024-05-21 13:43:04+00:00,GC - (Exaudio),4.644
270774,benchWeightEventTask,2024-05-21 13:46:41,BENCH_WEIGHT,2,B01200,2024-05-21 13:45:31+00:00,RO - (Xapia),1.615
270775,benchWeightEventTask,2024-05-21 13:46:41,BENCH_WEIGHT,2,B01160,2024-05-21 13:45:31+00:00,RO - (Xapia),1.72
270776,benchWeightEventTask,2024-05-21 13:46:41,BENCH_WEIGHT,2,B01011,2024-05-21 13:45:31+00:00,RO - (Xapia),1.685
270836,benchWeightEventTask,2024-05-21 13:56:31,BENCH_WEIGHT,2,B00606,2024-05-21 13:50:42+00:00,RO - (Xapia),3.097
270837,benchWeightEventTask,2024-05-21 13:56:31,BENCH_WEIGHT,2,B01027,2024-05-21 13:50:42+00:00,RO - (Xapia),4.348
271004,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B01138,2024-05-21 14:30:50+00:00,SC - (Scamander),2.917
271005,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B00010,2024-05-21 14:30:50+00:00,SC - (Scamander),4.049
271006,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B00506,2024-05-21 14:30:50+00:00,SC - (Scamander),4.05
271007,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B00404,2024-05-21 14:30:50+00:00,SC - (Scamander),4.496
271008,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B00269,2024-05-21 14:30:50+00:00,SC - (Scamander),3.296
271009,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B00150,2024-05-21 14:30:50+00:00,SC - (Scamander),3.639
271010,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B01065,2024-05-21 14:30:50+00:00,SC - (Scamander),3.84
271011,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B00445,2024-05-21 14:30:50+00:00,SC - (Scamander),3.748
271012,benchWeightEventTask,2024-05-21 14:35:03,BENCH_WEIGHT,2,B00019,2024-05-21 14:30:50+00:00,SC - (Scamander),4.283
271050,benchWeightEventTask,2024-05-21 14:38:48,BENCH_WEIGHT,2,B01164,2024-05-21 14:37:26+00:00,GC - (Exaudio),4.203
271051,benchWeightEventTask,2024-05-21 14:38:48,BENCH_WEIGHT,2,EX,2024-05-21 14:37:26+00:00,GC - (Exaudio),4.629
271104,benchWeightEventTask,2024-05-21 14:52:44,BENCH_WEIGHT,2,B00354,2024-05-21 14:41:30+00:00,EX - (Exwatch),5.048
271105,benchWeightEventTask,2024-05-21 14:52:44,BENCH_WEIGHT,2,B00024,2024-05-21 14:41:30+00:00,EX - (Exwatch),4.213
